-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
-35.4585074400529,1.5,-51.7175806919113
